time,latitude,longitude,depth,magnitude,region,rms,gap,dmin,nst,horizontalError,depthError,magError,magNst
2022-09-28 11:00:00,-2.4643,101.1542,33.75,3.31,Sumatra Fault,0.771,234.3,2.681,11,8.52,0.25,0.334,42
2022-09-28 11:00:00,42.9229,-122.2927,11.01,3.83,Cascadia Zone,1.083,315.8,2.752,60,10.63,2.81,0.261,44
2022-09-28 14:00:00,47.1326,-118.1799,23.58,2.36,Cascadia Zone,0.71,206.1,4.511,61,6.76,10.94,0.075,73
2022-09-29 00:00:00,37.9522,31.5687,14.27,2.7,Anatolian Fault,1.417,157.4,3.262,95,2.08,14.41,0.114,73
2022-09-29 13:00:00,27.1304,152.4916,26.12,5.87,Pacific Ring,1.386,333.8,0.431,54,13.0,12.06,0.128,73
2022-09-29 16:00:00,38.2867,-93.2923,5.34,2.75,New Madrid Zone,0.325,296.1,3.286,43,10.36,14.49,0.116,41
2022-09-29 22:00:00,10.1149,-61.3596,20.29,4.31,Caribbean Arc,0.565,305.4,4.569,68,3.27,11.58,0.166,43
2022-09-30 13:00:00,27.9321,148.2866,40.18,3.68,Pacific Ring,1.205,50.1,2.477,11,11.04,6.68,0.445,30
2022-09-30 19:00:00,50.8776,-124.8538,16.06,2.33,Cascadia Zone,0.815,147.0,4.221,39,7.91,1.2,0.068,13
2022-10-01 03:00:00,50.2775,-119.3067,30.79,2.17,Cascadia Zone,0.706,27.7,0.31,82,7.5,13.03,0.37,4
2022-10-01 03:00:00,27.3677,149.4464,39.0,3.21,Pacific Ring,0.502,274.2,2.207,82,9.17,14.23,0.098,54
2022-10-01 06:00:00,1.3285,97.7608,42.54,3.39,Sumatra Fault,0.916,319.9,4.711,12,8.11,0.45,0.171,44
2022-10-01 07:00:00,36.7305,35.3816,27.68,3.4,Anatolian Fault,0.495,115.3,4.322,75,4.76,7.91,0.346,19
2022-10-01 09:00:00,46.2316,-118.0136,14.11,3.96,Cascadia Zone,0.278,151.5,0.859,34,5.34,8.39,0.212,75
2022-10-02 07:00:00,31.3782,86.3859,25.26,2.73,Himalayan Belt,1.281,157.9,1.752,99,7.6,6.14,0.076,44
2022-10-02 12:00:00,0.2033,99.7798,48.02,4.07,Sumatra Fault,1.195,49.3,0.408,40,0.82,7.56,0.203,45
2022-10-02 13:00:00,27.7751,79.3529,38.97,5.19,Himalayan Belt,0.79,295.6,0.948,18,8.82,2.8,0.137,48
2022-10-02 13:00:00,1.2385,103.3548,28.71,4.71,Sumatra Fault,1.151,32.1,3.997,20,4.53,8.7,0.14,53
2022-10-02 16:00:00,-7.0903,99.6324,38.0,4.29,Sumatra Fault,0.72,259.1,2.848,44,14.54,10.28,0.313,50
2022-10-03 07:00:00,27.8046,146.5975,24.92,2.4,Pacific Ring,1.368,341.8,1.169,106,6.63,1.78,0.436,51
2022-10-03 10:00:00,34.6577,-86.8596,14.42,3.26,New Madrid Zone,0.984,158.2,1.956,18,15.61,11.44,0.131,69
2022-10-03 15:00:00,35.4968,35.458,12.1,2.32,Anatolian Fault,0.231,164.4,0.125,44,14.01,1.44,0.445,73
2022-10-04 11:00:00,30.4084,85.6236,31.54,2.62,Himalayan Belt,1.324,263.6,4.536,77,13.44,8.62,0.249,53
2022-10-04 17:00:00,26.266,78.6897,17.2,3.6,Himalayan Belt,1.24,313.8,2.954,119,9.73,13.26,0.065,14
2022-10-04 20:00:00,42.5985,30.5181,29.58,3.14,Anatolian Fault,0.22,80.5,3.794,7,16.36,0.31,0.332,31
2022-10-05 17:00:00,-4.5815,101.3369,54.7,2.54,Sumatra Fault,1.417,225.7,3.711,97,16.92,5.99,0.035,33
2022-10-06 00:00:00,51.0548,-174.6935,46.36,5.87,Aleutian Arc,0.362,24.0,3.349,71,1.75,14.49,0.313,53
2022-10-06 08:00:00,-2.8046,103.3662,56.45,2.39,Sumatra Fault,1.22,62.3,0.096,71,15.81,8.36,0.409,50
2022-10-06 19:00:00,42.0304,-117.9554,24.22,3.82,Cascadia Zone,0.459,194.6,4.803,15,13.69,14.44,0.157,69
2022-10-07 03:00:00,0.923,98.8533,27.76,2.33,Sumatra Fault,0.149,212.3,4.977,103,10.48,1.05,0.417,49
2022-10-07 05:00:00,49.6697,-169.2442,53.17,3.3,Aleutian Arc,1.152,330.9,1.997,28,11.06,1.75,0.152,19
2022-10-07 07:00:00,27.1825,150.2438,45.27,2.14,Pacific Ring,0.356,286.7,3.064,27,9.52,10.26,0.321,35
2022-10-07 15:00:00,40.9712,-89.7382,11.77,2.21,New Madrid Zone,1.071,92.9,0.421,83,13.12,4.17,0.476,14
2022-10-07 20:00:00,42.6771,-122.5376,18.57,4.36,Cascadia Zone,1.49,194.5,2.881,113,8.05,8.38,0.196,45
2022-10-08 04:00:00,43.643,32.0187,11.21,4.59,Anatolian Fault,1.201,49.5,4.398,73,9.46,13.71,0.336,13
2022-10-08 14:00:00,36.9314,-87.4621,5.75,3.63,New Madrid Zone,0.765,154.9,1.719,111,15.13,10.51,0.464,29
2022-10-09 00:00:00,32.4534,150.3636,41.49,2.66,Pacific Ring,0.919,84.8,4.455,101,19.28,8.58,0.341,69
2022-10-09 01:00:00,10.3227,-56.9655,13.71,3.33,Caribbean Arc,0.727,200.3,1.145,111,6.11,3.35,0.267,17
2022-10-09 16:00:00,42.3611,37.0704,28.62,2.56,Anatolian Fault,0.793,109.0,3.737,33,2.28,10.6,0.151,26
2022-10-09 20:00:00,34.8986,36.2943,9.31,2.22,Anatolian Fault,0.102,113.2,2.924,73,15.57,7.64,0.26,58
2022-10-10 01:00:00,51.6739,-174.1298,57.84,4.24,Aleutian Arc,0.345,242.0,1.11,30,17.49,3.82,0.139,3
2022-10-10 07:00:00,-4.0113,97.4778,35.2,4.36,Sumatra Fault,1.0,48.2,4.415,66,9.94,14.02,0.014,45
2022-10-10 07:00:00,12.4103,-65.354,25.9,2.38,Caribbean Arc,0.111,298.0,4.774,87,14.7,14.01,0.112,79
2022-10-10 10:00:00,-5.5575,101.9409,41.89,2.73,Sumatra Fault,0.403,318.4,3.959,43,3.69,4.27,0.173,45
2022-10-11 13:00:00,25.5983,77.6302,33.02,2.16,Himalayan Belt,0.998,308.7,3.926,17,7.68,11.64,0.214,77
2022-10-11 16:00:00,37.5287,-90.8015,8.65,2.5,New Madrid Zone,0.921,103.7,4.091,11,14.01,6.64,0.368,74
2022-10-11 18:00:00,13.622,-56.0916,15.62,2.89,Caribbean Arc,0.101,251.7,1.34,24,5.56,14.51,0.447,19
2022-10-12 03:00:00,52.9155,-169.3875,42.88,2.47,Aleutian Arc,1.317,127.3,1.785,100,19.48,4.88,0.396,39
2022-10-12 19:00:00,12.324,-59.2199,26.45,4.78,Caribbean Arc,0.312,221.4,3.269,104,12.86,2.2,0.137,52
2022-10-13 08:00:00,40.7858,30.0823,26.19,3.84,Anatolian Fault,0.758,128.5,4.25,72,18.63,3.88,0.488,32
2022-10-13 16:00:00,44.6394,-118.5191,23.37,2.17,Cascadia Zone,1.094,194.1,2.578,15,13.15,13.68,0.056,23
2022-10-14 04:00:00,46.0787,-123.835,29.59,2.15,Cascadia Zone,0.965,115.5,1.729,26,5.13,10.79,0.194,55
2022-10-14 11:00:00,42.9293,-124.9611,14.68,2.81,Cascadia Zone,0.897,314.8,3.186,84,13.39,6.8,0.348,8
2022-10-14 14:00:00,34.556,-90.5283,6.63,2.54,New Madrid Zone,0.679,213.4,0.826,13,17.61,5.04,0.182,70
2022-10-14 18:00:00,17.9358,-61.0347,10.21,3.07,Caribbean Arc,0.451,32.5,4.038,117,1.62,14.08,0.186,75
2022-10-14 22:00:00,-7.1926,98.6173,58.37,8.29,Sumatra Fault,0.821,317.1,0.568,113,7.1,12.94,0.338,76
2022-10-15 17:00:00,42.6393,35.0046,27.61,2.11,Anatolian Fault,1.333,34.7,4.995,39,4.31,6.28,0.014,71
2022-10-16 04:00:00,42.7342,34.7528,26.18,2.65,Anatolian Fault,0.614,262.6,2.183,51,15.95,1.96,0.465,42
2022-10-16 15:00:00,42.3743,36.2505,26.11,2.4,Anatolian Fault,0.151,88.1,2.577,51,2.33,0.72,0.309,27
2022-10-17 06:00:00,33.4098,150.2562,43.16,2.06,Pacific Ring,0.834,168.3,0.567,90,2.71,2.97,0.072,3
2022-10-17 12:00:00,28.4752,81.3771,17.83,3.62,Himalayan Belt,1.116,86.7,3.452,6,6.17,6.04,0.419,33
2022-10-17 13:00:00,31.5311,147.9414,47.73,4.81,Pacific Ring,0.26,45.8,2.496,93,2.55,9.66,0.269,58
2022-10-17 13:00:00,30.4898,77.2314,38.44,2.62,Himalayan Belt,0.873,193.8,3.511,97,13.9,6.82,0.167,68
2022-10-17 18:00:00,40.344,-86.4441,9.1,2.01,New Madrid Zone,0.694,232.0,1.442,21,13.54,6.81,0.125,13
2022-10-17 21:00:00,-4.7658,103.0215,47.38,3.71,Sumatra Fault,0.487,147.1,1.044,91,5.49,5.93,0.403,29
2022-10-18 10:00:00,56.0027,-171.0199,72.1,2.01,Aleutian Arc,1.063,145.3,3.96,19,4.15,8.05,0.442,13
2022-10-18 12:00:00,56.2049,-166.7366,59.4,2.52,Aleutian Arc,0.877,292.6,3.161,95,12.01,6.27,0.479,44
2022-10-18 21:00:00,25.0276,81.6066,22.55,2.56,Himalayan Belt,1.268,120.4,2.35,105,1.15,13.35,0.117,55
2022-10-19 19:00:00,25.348,149.0925,28.68,3.99,Pacific Ring,0.74,220.1,3.025,100,8.56,4.2,0.14,44
2022-10-20 01:00:00,32.4527,-88.8887,11.46,2.93,New Madrid Zone,1.251,342.4,2.792,44,6.23,5.18,0.169,33
2022-10-20 21:00:00,16.2821,-61.7922,18.2,2.07,Caribbean Arc,0.271,155.4,1.181,57,6.37,12.46,0.489,75
2022-10-21 06:00:00,34.8077,35.8379,29.68,2.08,Anatolian Fault,0.438,85.2,3.47,10,9.32,0.12,0.282,38
2022-10-21 22:00:00,55.5717,-167.4544,70.95,2.89,Aleutian Arc,0.318,29.9,3.244,17,11.06,10.84,0.209,6
2022-10-22 03:00:00,57.8825,-165.4788,58.16,3.44,Aleutian Arc,1.109,250.9,4.793,73,12.76,12.75,0.338,59
2022-10-22 16:00:00,42.1066,-126.8496,17.46,2.13,Cascadia Zone,0.778,103.3,3.014,13,14.55,7.57,0.013,27
2022-10-23 03:00:00,28.4577,78.228,42.08,3.84,Himalayan Belt,0.851,130.2,3.206,30,2.82,8.12,0.245,14
2022-10-23 04:00:00,40.4337,30.6251,9.15,2.32,Anatolian Fault,1.292,179.4,2.086,117,4.09,3.31,0.153,16
2022-10-23 11:00:00,28.479,82.0126,30.77,2.03,Himalayan Belt,0.694,191.0,1.956,68,1.18,5.82,0.338,75
2022-10-23 14:00:00,27.5779,83.0624,32.51,2.82,Himalayan Belt,1.407,109.0,0.66,53,0.63,13.26,0.127,45
2022-10-23 17:00:00,49.2101,-120.9737,24.28,3.41,Cascadia Zone,0.426,26.2,0.645,23,0.9,11.24,0.444,57
2022-10-24 04:00:00,36.0317,-88.1553,8.31,3.38,New Madrid Zone,0.908,192.6,1.48,109,15.11,7.26,0.333,28
2022-10-24 05:00:00,-1.5427,102.1057,29.2,2.45,Sumatra Fault,1.306,65.3,4.762,42,13.28,11.3,0.408,75
2022-10-24 06:00:00,31.5383,-92.1012,5.58,2.6,New Madrid Zone,0.578,166.6,3.381,63,17.24,13.0,0.015,62
2022-10-24 06:00:00,34.174,-86.5825,9.36,2.24,New Madrid Zone,0.178,129.6,3.903,63,13.82,1.1,0.377,16
2022-10-24 18:00:00,39.8609,-92.0335,16.06,2.41,New Madrid Zone,1.496,29.9,4.488,76,19.47,7.03,0.425,7
2022-10-25 03:00:00,41.791,34.097,23.39,4.19,Anatolian Fault,1.445,196.9,2.448,51,3.16,8.63,0.146,73
2022-10-25 04:00:00,37.4252,29.0232,15.41,2.09,Anatolian Fault,1.23,157.7,1.306,18,17.04,13.17,0.14,50
2022-10-26 05:00:00,31.184,81.0132,30.14,3.66,Himalayan Belt,1.393,184.1,0.977,92,2.6,6.33,0.318,56
2022-10-26 19:00:00,47.138,-122.0951,28.08,2.99,Cascadia Zone,0.721,182.0,3.353,30,7.78,9.41,0.024,36
2022-10-27 02:00:00,45.5225,-125.8604,18.61,4.7,Cascadia Zone,1.379,256.6,3.166,21,2.23,3.78,0.164,49
2022-10-27 02:00:00,53.1837,-174.271,61.34,2.35,Aleutian Arc,1.245,343.1,2.514,57,15.09,2.07,0.278,45
2022-10-27 05:00:00,37.1633,-90.1772,9.67,2.52,New Madrid Zone,0.941,341.4,4.165,60,4.92,10.14,0.366,38
2022-10-27 16:00:00,16.8262,-63.5807,31.42,4.07,Caribbean Arc,0.874,191.7,0.723,94,5.5,7.5,0.149,13
2022-10-28 04:00:00,27.4761,78.4452,19.02,5.45,Himalayan Belt,0.353,154.2,1.785,95,10.25,2.0,0.372,33
2022-10-28 05:00:00,26.999,153.0232,37.91,2.04,Pacific Ring,1.44,33.9,1.437,99,11.73,14.84,0.459,16
2022-10-29 09:00:00,35.054,28.7665,21.11,5.54,Anatolian Fault,1.267,262.6,4.78,114,15.59,10.77,0.16,10
2022-10-30 01:00:00,50.1139,-124.1817,30.97,5.29,Cascadia Zone,0.838,206.1,4.1,10,14.75,7.98,0.205,62
2022-10-30 07:00:00,26.9693,150.7029,23.07,4.0,Pacific Ring,0.858,32.6,1.408,20,10.52,1.62,0.436,68
2022-10-30 10:00:00,46.4176,-118.4824,11.67,2.65,Cascadia Zone,1.302,275.9,1.535,63,14.85,2.37,0.302,58
2022-10-30 23:00:00,38.9722,-91.6885,9.32,2.12,New Madrid Zone,1.211,46.8,1.295,56,10.88,7.89,0.492,61
2022-10-31 14:00:00,51.9594,-172.2854,44.58,2.16,Aleutian Arc,0.113,123.1,0.88,72,5.16,3.96,0.249,53
2022-10-31 19:00:00,34.997,-90.2284,8.19,5.35,New Madrid Zone,0.451,55.0,1.869,52,0.24,13.32,0.427,68
2022-10-31 22:00:00,34.0024,30.4124,12.58,2.35,Anatolian Fault,0.492,83.2,2.526,104,4.9,1.27,0.185,60
2022-11-01 02:00:00,35.8208,33.6541,8.66,2.45,Anatolian Fault,0.739,69.5,2.198,27,7.92,7.37,0.181,75
2022-11-01 09:00:00,-2.7044,97.2904,26.42,3.14,Sumatra Fault,0.713,203.0,4.001,75,4.57,9.23,0.318,59
2022-11-02 18:00:00,47.7669,-122.8532,10.61,2.51,Cascadia Zone,1.216,183.2,2.368,71,4.47,7.94,0.015,39
2022-11-03 08:00:00,36.4444,35.0239,24.58,2.94,Anatolian Fault,0.2,216.3,2.405,97,2.65,3.27,0.284,75
2022-11-03 12:00:00,1.8745,105.685,53.9,2.83,Sumatra Fault,0.474,205.0,1.971,24,1.55,8.42,0.058,58
2022-11-03 14:00:00,17.829,-62.3319,18.17,2.73,Caribbean Arc,0.739,299.4,4.944,13,1.0,2.33,0.198,13
2022-11-03 16:00:00,11.469,-65.7398,37.5,3.44,Caribbean Arc,0.514,21.0,2.42,118,18.16,1.17,0.102,26
2022-11-03 20:00:00,19.435,-62.3238,29.94,2.51,Caribbean Arc,1.356,280.0,4.244,16,18.49,9.4,0.436,55
2022-11-04 13:00:00,46.5609,-119.5154,18.95,2.62,Cascadia Zone,0.474,145.9,0.077,68,17.04,0.52,0.311,68
2022-11-04 17:00:00,50.0823,-166.5906,34.52,7.38,Aleutian Arc,0.188,90.7,2.747,65,12.62,7.01,0.37,29
2022-11-05 00:00:00,51.4913,-165.0772,61.82,4.48,Aleutian Arc,1.013,297.4,1.443,78,11.85,9.37,0.093,24
2022-11-05 10:00:00,33.677,152.0762,23.19,3.79,Pacific Ring,1.175,57.6,3.223,100,11.59,9.73,0.235,43
2022-11-05 18:00:00,48.4654,-168.9222,48.72,3.65,Aleutian Arc,0.873,20.6,3.185,91,5.05,7.02,0.483,25
2022-11-05 22:00:00,54.2823,-172.9762,45.63,2.51,Aleutian Arc,1.185,103.4,0.285,93,8.26,3.38,0.067,3
2022-11-06 00:00:00,-3.9289,97.6601,37.21,2.14,Sumatra Fault,1.427,43.9,4.776,65,6.06,1.25,0.255,64
2022-11-06 16:00:00,38.1315,-87.9269,19.03,2.66,New Madrid Zone,0.632,296.7,1.305,38,13.59,3.27,0.122,26
2022-11-06 17:00:00,25.1415,86.1533,16.26,2.32,Himalayan Belt,1.268,56.8,4.869,84,5.52,6.89,0.156,14
2022-11-07 01:00:00,51.1053,-171.3954,53.66,2.99,Aleutian Arc,0.366,307.7,3.79,88,1.83,0.42,0.301,69
2022-11-07 01:00:00,12.3964,-61.7004,34.34,2.1,Caribbean Arc,1.392,205.3,0.311,35,2.32,3.96,0.408,7
2022-11-07 03:00:00,51.9068,-165.7519,32.23,2.24,Aleutian Arc,0.611,81.3,4.08,69,11.01,4.48,0.341,69
2022-11-07 06:00:00,35.4313,-90.2381,10.51,2.9,New Madrid Zone,0.606,193.0,3.357,35,5.62,14.01,0.365,47
2022-11-07 06:00:00,33.6504,-90.1557,5.26,2.58,New Madrid Zone,0.86,23.2,2.355,38,9.6,6.13,0.467,6
2022-11-07 12:00:00,28.0606,150.538,33.98,9.5,Pacific Ring,0.656,177.4,1.237,91,16.92,14.48,0.287,54
2022-11-08 00:00:00,12.8802,-60.2241,22.88,2.26,Caribbean Arc,0.187,295.4,1.382,62,7.68,8.6,0.4,79
2022-11-08 11:00:00,26.4151,151.8976,44.3,2.39,Pacific Ring,0.48,248.7,0.633,54,10.46,10.91,0.329,68
2022-11-09 02:00:00,-5.667,97.0301,49.24,3.07,Sumatra Fault,0.157,326.5,1.661,110,2.23,11.18,0.294,30
2022-11-09 07:00:00,24.2943,79.5033,19.63,2.05,Himalayan Belt,0.108,173.0,0.469,10,18.7,12.4,0.203,38
2022-11-09 16:00:00,16.6865,-62.2265,28.96,4.17,Caribbean Arc,0.213,172.7,1.993,91,10.08,5.31,0.356,39
2022-11-10 07:00:00,23.5378,77.5768,36.71,4.25,Himalayan Belt,0.977,339.7,0.018,41,6.27,5.31,0.402,30
2022-11-10 08:00:00,32.3675,147.1561,31.98,2.85,Pacific Ring,1.275,320.2,2.551,84,2.32,8.52,0.132,36
2022-11-10 13:00:00,35.158,31.3467,15.03,2.2,Anatolian Fault,1.164,179.9,2.693,11,11.15,11.89,0.291,23
2022-11-10 15:00:00,22.7523,81.2014,33.55,3.87,Himalayan Belt,1.489,49.0,2.471,64,16.11,4.07,0.044,27
2022-11-10 23:00:00,-4.2183,104.2784,57.02,2.06,Sumatra Fault,0.193,129.1,0.121,109,14.17,5.6,0.195,52
2022-11-11 01:00:00,39.9452,-90.7278,14.48,4.97,New Madrid Zone,0.993,252.2,4.605,98,12.24,9.91,0.082,39
2022-11-11 06:00:00,1.0616,97.6917,40.51,2.19,Sumatra Fault,0.96,310.3,0.325,109,1.44,4.39,0.087,14
2022-11-12 13:00:00,25.9238,78.1688,19.84,3.28,Himalayan Belt,0.756,127.4,1.689,73,9.41,0.11,0.388,13
2022-11-12 23:00:00,18.7501,-59.5515,13.54,2.54,Caribbean Arc,0.296,96.0,2.712,21,7.72,14.73,0.276,57
2022-11-13 08:00:00,39.6987,-88.7894,15.73,2.98,New Madrid Zone,1.283,96.8,2.304,78,19.57,10.27,0.45,68
2022-11-13 16:00:00,40.3849,-89.4746,14.51,2.42,New Madrid Zone,0.947,146.0,2.718,84,4.35,5.19,0.133,76
2022-11-13 20:00:00,32.2781,-93.9592,11.61,2.71,New Madrid Zone,0.354,110.8,0.4,50,5.19,4.02,0.134,20
2022-11-14 05:00:00,35.5128,-85.803,10.16,4.5,New Madrid Zone,1.044,105.3,4.852,68,18.16,3.31,0.492,65
2022-11-14 09:00:00,56.3978,-165.5837,70.32,2.53,Aleutian Arc,1.392,332.5,3.419,29,0.89,2.29,0.483,38
2022-11-14 19:00:00,43.7604,-120.6294,27.85,2.58,Cascadia Zone,0.104,216.3,3.072,66,12.64,2.59,0.346,28
2022-11-15 03:00:00,-4.8172,103.2113,30.75,4.24,Sumatra Fault,0.767,301.4,1.243,7,12.42,6.92,0.288,72
2022-11-15 07:00:00,27.3187,85.7362,44.87,3.05,Himalayan Belt,0.558,120.9,2.019,82,13.68,4.8,0.075,51
2022-11-15 16:00:00,-1.9165,98.1662,51.65,2.72,Sumatra Fault,0.293,146.2,0.908,12,19.11,10.93,0.17,21
2022-11-16 07:00:00,51.3481,-172.9653,61.67,2.49,Aleutian Arc,1.456,95.0,0.652,41,9.4,4.58,0.486,62
2022-11-16 20:00:00,25.7165,81.7157,15.72,6.47,Himalayan Belt,0.726,323.7,4.656,66,4.75,7.36,0.169,37
2022-11-17 20:00:00,32.2274,-84.3689,6.84,2.35,New Madrid Zone,0.966,296.6,2.584,48,18.44,0.64,0.43,20
2022-11-18 01:00:00,31.5969,149.4203,39.45,2.08,Pacific Ring,1.417,234.1,4.773,22,9.6,9.07,0.295,33
2022-11-18 04:00:00,49.527,-167.896,49.15,2.27,Aleutian Arc,0.784,207.3,0.778,27,2.6,7.77,0.39,59
2022-11-18 09:00:00,28.5954,146.8137,42.99,4.85,Pacific Ring,0.167,118.7,2.965,42,3.09,8.12,0.266,57
2022-11-18 16:00:00,57.9751,-170.065,38.92,2.86,Aleutian Arc,1.188,280.2,3.543,34,17.26,13.41,0.105,13
2022-11-18 19:00:00,16.7066,-56.1796,11.89,4.8,Caribbean Arc,0.54,341.3,1.447,107,17.63,11.39,0.286,12
2022-11-19 02:00:00,39.9245,35.5876,12.2,3.01,Anatolian Fault,1.176,285.0,4.398,112,8.17,8.57,0.397,56
2022-11-19 09:00:00,35.5959,-87.7585,8.78,2.29,New Madrid Zone,1.083,274.8,0.625,30,11.55,12.87,0.447,67
2022-11-19 11:00:00,29.0129,151.395,34.2,2.03,Pacific Ring,0.258,173.1,2.904,86,8.27,11.06,0.074,53
2022-11-19 15:00:00,52.0424,-168.2025,58.95,2.85,Aleutian Arc,1.056,290.9,4.66,86,7.97,3.27,0.143,33
2022-11-19 21:00:00,46.4048,-117.9051,10.16,2.22,Cascadia Zone,1.351,253.4,4.958,15,10.96,10.31,0.354,64
2022-11-20 04:00:00,-5.8419,97.0949,59.37,2.28,Sumatra Fault,1.194,252.7,2.254,72,3.81,1.68,0.182,66
2022-11-20 09:00:00,43.0067,-122.7559,18.25,2.92,Cascadia Zone,1.475,103.0,0.541,50,2.96,12.53,0.256,50
2022-11-20 09:00:00,10.1565,-65.3563,12.99,2.65,Caribbean Arc,1.343,100.8,2.876,93,5.85,6.19,0.267,13
2022-11-20 15:00:00,26.5367,154.1972,28.12,2.37,Pacific Ring,0.568,294.1,1.647,68,4.69,11.0,0.092,72
2022-11-21 02:00:00,28.9225,149.5657,42.27,2.27,Pacific Ring,0.803,318.3,2.833,56,5.81,1.68,0.192,34
2022-11-21 09:00:00,-0.6236,100.7829,59.78,3.3,Sumatra Fault,1.038,346.5,4.109,64,7.4,10.26,0.299,51
2022-11-21 17:00:00,55.129,-166.9467,34.61,3.42,Aleutian Arc,0.157,118.0,1.627,103,15.63,9.88,0.404,37
2022-11-21 19:00:00,-7.601,99.2776,56.56,2.89,Sumatra Fault,0.878,331.4,4.547,60,6.43,9.06,0.341,41
2022-11-22 00:00:00,36.1175,-87.5114,10.44,3.11,New Madrid Zone,0.522,327.6,1.074,110,0.66,8.19,0.493,49
2022-11-23 07:00:00,22.4577,78.0559,28.21,2.78,Himalayan Belt,1.051,70.6,1.138,37,2.56,4.39,0.367,21
2022-11-23 13:00:00,34.2967,-86.5073,6.12,4.36,New Madrid Zone,1.172,122.1,4.116,26,2.58,0.77,0.47,26
2022-11-23 18:00:00,56.6758,-168.1424,49.07,2.16,Aleutian Arc,1.418,148.1,3.646,52,10.1,12.56,0.051,43
2022-11-23 22:00:00,56.9915,-165.7645,32.55,2.01,Aleutian Arc,0.522,321.8,1.092,104,1.47,3.98,0.487,20
2022-11-24 01:00:00,40.7529,-90.3342,11.18,2.62,New Madrid Zone,0.406,294.2,3.289,30,1.4,11.65,0.117,71
2022-11-24 04:00:00,54.0826,-174.4092,62.94,2.87,Aleutian Arc,1.462,309.3,3.602,54,4.37,10.01,0.109,4
2022-11-25 02:00:00,49.1393,-165.6658,57.43,5.09,Aleutian Arc,0.368,63.7,4.308,66,0.49,14.02,0.242,26
2022-11-25 09:00:00,-6.8796,100.9786,58.93,4.41,Sumatra Fault,0.461,76.4,3.347,111,11.18,8.62,0.147,62
2022-11-25 10:00:00,40.4611,31.7267,12.98,2.87,Anatolian Fault,0.906,340.1,0.087,119,13.86,12.51,0.174,42
2022-11-25 17:00:00,57.2469,-166.2266,42.9,3.29,Aleutian Arc,0.877,194.8,1.217,15,17.95,13.52,0.32,29
2022-11-25 23:00:00,18.1527,-63.4979,11.24,2.67,Caribbean Arc,0.68,285.2,4.138,103,11.82,10.52,0.138,10
2022-11-26 01:00:00,39.2425,29.1515,23.36,2.22,Anatolian Fault,0.759,206.9,0.941,21,12.66,3.91,0.199,39
2022-11-26 02:00:00,47.1223,-117.2963,25.12,2.48,Cascadia Zone,0.29,311.0,4.874,116,3.04,8.29,0.297,18
2022-11-26 06:00:00,32.4861,-85.0107,11.41,4.97,New Madrid Zone,1.273,114.7,1.364,69,8.42,7.69,0.036,77
2022-11-26 06:00:00,31.2181,-87.2045,13.22,2.22,New Madrid Zone,0.616,117.0,4.142,78,17.98,9.49,0.373,67
2022-11-26 18:00:00,42.4542,-120.104,13.24,2.25,Cascadia Zone,1.024,228.2,2.097,50,13.84,11.13,0.26,77
2022-11-27 02:00:00,31.2847,148.5995,24.47,3.39,Pacific Ring,0.862,36.8,0.733,16,13.19,8.52,0.239,44
2022-11-27 02:00:00,33.5359,154.0059,31.67,2.23,Pacific Ring,0.399,326.6,0.124,110,11.82,11.64,0.205,79
2022-11-27 06:00:00,1.866,98.004,56.25,3.23,Sumatra Fault,0.253,295.3,3.134,63,11.24,11.19,0.156,75
2022-11-27 06:00:00,33.1301,147.4411,37.46,2.98,Pacific Ring,0.652,93.8,4.459,100,12.47,1.49,0.018,17
2022-11-27 22:00:00,29.1317,82.2421,21.68,4.25,Himalayan Belt,0.655,214.2,1.297,84,6.25,12.68,0.117,4
2022-11-27 22:00:00,-1.3012,105.4584,55.48,2.02,Sumatra Fault,1.294,216.5,2.405,17,4.87,7.41,0.434,64
2022-11-28 06:00:00,25.4433,148.8909,36.66,6.43,Pacific Ring,1.251,95.3,0.445,74,10.47,7.8,0.063,41
2022-11-28 09:00:00,42.7151,36.9211,20.91,2.4,Anatolian Fault,1.21,283.3,0.092,91,17.07,9.11,0.378,62
2022-11-28 12:00:00,29.8769,78.5323,22.01,2.37,Himalayan Belt,1.235,183.5,2.908,100,6.32,0.85,0.246,73
2022-11-28 15:00:00,33.6348,-91.5492,8.16,3.6,New Madrid Zone,0.558,120.7,4.222,76,5.94,10.73,0.179,48
2022-11-28 19:00:00,41.9281,28.0206,15.57,2.82,Anatolian Fault,1.274,259.2,1.244,87,5.01,3.3,0.278,55
2022-11-29 07:00:00,32.582,-91.5941,18.67,2.41,New Madrid Zone,0.5,330.0,4.573,9,15.43,2.62,0.115,38
2022-11-29 10:00:00,12.0049,-64.5993,23.16,2.82,Caribbean Arc,1.167,128.3,1.931,71,11.08,12.94,0.242,71
2022-11-29 23:00:00,43.1417,-118.427,33.83,4.31,Cascadia Zone,0.47,154.3,3.804,18,17.78,3.23,0.287,11
2022-11-30 15:00:00,-3.8818,100.5168,46.13,3.61,Sumatra Fault,0.683,256.5,4.582,110,14.11,9.59,0.27,17
2022-11-30 16:00:00,23.8659,79.6168,29.84,2.58,Himalayan Belt,1.25,130.9,2.259,117,16.57,3.31,0.147,9
2022-12-01 09:00:00,13.9665,-63.1238,38.27,4.57,Caribbean Arc,0.568,230.8,3.755,71,12.08,11.37,0.386,21
